Words,Count,Adjusted_Freq,Valence,Subjectivity
Onset,4,0.001910649,0,0
Gibson,4,0.001910649,0,0
opinion,4,0.001910649,0,0
panicked,4,0.001910649,0,0
certificate,4,0.001910649,0,0
animals,4,0.001910649,0,0
lock,4,0.001910649,0,0
rode,4,0.001910649,0,0
Friends,4,0.001910649,0,0
Spent,4,0.001910649,-0.1,0.1
viewed,4,0.001910649,0,0
5,4,0.001910649,0,0
principal,4,0.001910649,0,0
means,4,0.001910649,0,0
PT,4,0.001910649,0,0
meningitis,4,0.001910649,0,0
Greenville,4,0.001910649,0,0
yrs,4,0.001910649,0,0
¼,4,0.001910649,0,0
compared,4,0.001910649,0,0
deadly,4,0.001910649,-0.2,0.4
1620,4,0.001910649,0,0
salon,4,0.001910649,0,0
appointments,4,0.001910649,0,0
recovering,4,0.001910649,0,0
created,4,0.001910649,0,0
AIDS,4,0.001910649,0,0
5mg,4,0.001910649,0,0
curfew,4,0.001910649,0,0
Ridge,4,0.001910649,0,0
personality,4,0.001910649,0,0
infrequent,4,0.001910649,0,0
Clinic,4,0.001910649,0,0
kitchen,4,0.001910649,0,0
applied,4,0.001910649,0,0
independent,4,0.001910649,0,0.125
Institute,4,0.001910649,0,0
Salvation,4,0.001910649,0,0
1979,4,0.001910649,0,0
1974,4,0.001910649,0,0
Memorial,4,0.001910649,0,0
lortab,4,0.001910649,0,0
7252016,4,0.001910649,0,0
reality,4,0.001910649,0,0
zone,4,0.001910649,0,0
cost,4,0.001910649,0,0
rarely,4,0.001910649,0.3,0.9
menstrual,4,0.001910649,0,0
vomited,4,0.001910649,0,0
serving,4,0.001910649,0,0
cold,4,0.001910649,-0.6,1
RN,4,0.001910649,0,0
Grace,4,0.001910649,0,0
Fall,4,0.001910649,0,0
concerts,4,0.001910649,0,0
teams,4,0.001910649,0,0
Even,4,0.001910649,0,0
impossible,4,0.001910649,-0.666666667,1
fifth,4,0.001910649,0,0
Through,4,0.001910649,0,0
150,4,0.001910649,0,0
developing,4,0.001910649,0,0
media,4,0.001910649,0,0
angered,4,0.001910649,-0.75,0.85
Aide,4,0.001910649,0,0
Service,4,0.001910649,0,0
read,4,0.001910649,0,0
your,4,0.001910649,0,0
manipulative,4,0.001910649,0,0
sales,4,0.001910649,0,0
building,4,0.001910649,0,0
Grandmother,4,0.001910649,0,0
Tried,4,0.001910649,0,0
excess,4,0.001910649,0,0
toys,4,0.001910649,0,0
tries,4,0.001910649,-0.1,0.4
motivated,4,0.001910649,0,0
yr,4,0.001910649,0,0
intervene,4,0.001910649,0,0
accidentally,4,0.001910649,0,0
testify,4,0.001910649,0,0
miss,4,0.001910649,0,0
toward,4,0.001910649,0,0
God,4,0.001910649,0,0
lie,4,0.001910649,0,0
officers,4,0.001910649,0,0
schizophrenia,4,0.001910649,0,0
probably,4,0.001910649,0,0
Crack,4,0.001910649,0,0
Girl,4,0.001910649,0,0
Football,4,0.001910649,0,0
exercising,4,0.001910649,0,0
remaining,4,0.001910649,0,0
Norman,4,0.001910649,0,0
Normal,4,0.001910649,0.15,0.65
Finds,4,0.001910649,0,0
properly,4,0.001910649,0,0.1
similar,4,0.001910649,0,0.4
department,4,0.001910649,0,0
gm,4,0.001910649,0,0
nose,4,0.001910649,0,0
distribution,4,0.001910649,0,0
unfaithful,4,0.001910649,-0.6,0.9
appointed,4,0.001910649,0,0
auto,4,0.001910649,0,0
masters,4,0.001910649,0,0
punish,4,0.001910649,0,0
connected,4,0.001910649,0,0
molest,4,0.001910649,0,0
Ok,4,0.001910649,0.5,0.5
Low,4,0.001910649,0,0.3
increasingly,4,0.001910649,0,0
library,4,0.001910649,0,0
rock,4,0.001910649,0,0
mushrooms,4,0.001910649,0,0
managing,4,0.001910649,0,0
gain,4,0.001910649,0,0
converted,4,0.001910649,0,0
pumped,4,0.001910649,0,0
Lake,4,0.001910649,0,0
rumors,4,0.001910649,0,0
inject,4,0.001910649,0,0
limited,4,0.001910649,-0.071428571,0.142857143
nanny,4,0.001910649,0,0
Ohio,4,0.001910649,0,0
gym,4,0.001910649,0,0
Craig,4,0.001910649,0,0
sees,4,0.001910649,0,0
Central,4,0.001910649,0,0.25
restricting,4,0.001910649,0,0
studio,4,0.001910649,0,0
commission,4,0.001910649,0,0
Cs,4,0.001910649,0,0
employees,4,0.001910649,0,0
guardianship,4,0.001910649,0,0
grown,4,0.001910649,0,0
dreams,4,0.001910649,0,0
aunts,4,0.001910649,0,0
authorities,4,0.001910649,0,0
happening,4,0.001910649,0,0
Halfway,4,0.001910649,0,0
marks,4,0.001910649,0,0
elses,4,0.001910649,0,0
wait,4,0.001910649,0,0
20mg,4,0.001910649,0,0
crazy,4,0.001910649,-0.6,0.9
guys,4,0.001910649,0,0
argued,4,0.001910649,0,0
monitor,4,0.001910649,0,0
lunch,4,0.001910649,0,0
Meetings,4,0.001910649,0,0
Seroquel,4,0.001910649,0,0
Outpatient,4,0.001910649,0,0
correct,4,0.001910649,0,0
fleeing,4,0.001910649,0,0
1X,4,0.001910649,0,0
theatre,4,0.001910649,0,0
certification,4,0.001910649,0,0
offered,4,0.001910649,0,0
disconnected,4,0.001910649,0,0
incarceration,4,0.001910649,0,0
application,4,0.001910649,0,0
Margaret,4,0.001910649,0,0
Island,4,0.001910649,0,0
critical,4,0.001910649,0,0.8
fitful,4,0.001910649,0,0
distracted,4,0.001910649,0,0
handcuffed,4,0.001910649,0,0
lifetime,4,0.001910649,0,0
important,4,0.001910649,0.4,1
outgoing,4,0.001910649,0,0
reconstructive,4,0.001910649,0,0
guards,4,0.001910649,0,0
collision,4,0.001910649,0,0
Talequah,4,0.001910649,0,0
suffer,4,0.001910649,0,0
2X,4,0.001910649,0,0
Youth,4,0.001910649,0,0
walls,4,0.001910649,0,0
bully,4,0.001910649,0,0
pleasant,4,0.001910649,0.733333333,0.966666667
needing,4,0.001910649,0,0
peaked,4,0.001910649,0,0
2022,4,0.001910649,0,0
built,4,0.001910649,0,0
12mg,4,0.001910649,0,0
relation,4,0.001910649,0,0
Despite,4,0.001910649,0,0
common,4,0.001910649,-0.3,0.5
restaurants,4,0.001910649,0,0
burned,4,0.001910649,0,0
grounded,4,0.001910649,0,0
newborn,4,0.001910649,0,0
volunteered,4,0.001910649,0,0
raise,4,0.001910649,0,0
gas,4,0.001910649,0,0
withdraw,4,0.001910649,0,0
administrative,4,0.001910649,0,0
Boy,4,0.001910649,0,0
David,4,0.001910649,0,0
bankruptcy,4,0.001910649,0,0
sort,4,0.001910649,0,0
restraining,4,0.001910649,0,0
3x,4,0.001910649,0,0
numbness,4,0.001910649,0,0
charcoal,4,0.001910649,0,0
account,4,0.001910649,0,0
72HR,4,0.001910649,0,0
criminal,4,0.001910649,-0.4,0.55
Grade,4,0.001910649,0,0
reached,4,0.001910649,0,0
wakes,4,0.001910649,0,0
mid,4,0.001910649,0,0
Santa,4,0.001910649,0,0
Soma,4,0.001910649,0,0
disease,4,0.001910649,0,0
York,4,0.001910649,0,0
attributes,4,0.001910649,0,0
fellow,4,0.001910649,0,0
General,4,0.001910649,0.05,0.5
chaotic,4,0.001910649,0,0
Springfield,4,0.001910649,0,0
smart,4,0.001910649,0.214285714,0.642857143
Misty,4,0.001910649,0,0
deployment,4,0.001910649,0,0
regain,4,0.001910649,0,0
chronic,4,0.001910649,0,0
1983,4,0.001910649,0,0
adolescent,4,0.001910649,0,0
Therapy,4,0.001910649,0,0
repeated,4,0.001910649,0,0
skating,4,0.001910649,0,0
fleeting,4,0.001910649,0,0
oral,4,0.001910649,0,0
Additionally,4,0.001910649,0,0
50mg,4,0.001910649,0,0
breathe,4,0.001910649,0,0
join,4,0.001910649,0,0
puffs,4,0.001910649,0,0
Points,4,0.001910649,0,0
prevented,4,0.001910649,0,0
counselors,4,0.001910649,0,0
restrict,4,0.001910649,0,0
Unit,4,0.001910649,0,0
1619,4,0.001910649,0,0
bail,4,0.001910649,0,0
fluid,4,0.001910649,0,0.1
Chickasaw,4,0.001910649,0,0
method,4,0.001910649,0,0
providing,4,0.001910649,0,0
Alzheimers,4,0.001910649,0,0
catch,4,0.001910649,0,0
hallucinogens,4,0.001910649,0,0
stopping,4,0.001910649,0,0
wound,4,0.001910649,0,0
savings,4,0.001910649,0,0
teenaged,4,0.001910649,0,0
Reiki,4,0.001910649,0,0
appearing,4,0.001910649,0,0
infidelity,4,0.001910649,0,0
pipe,4,0.001910649,0,0
gin,4,0.001910649,0,0
ADD,4,0.001910649,0,0
Oldest,4,0.001910649,0,0
Hudson,4,0.001910649,0,0
picture,4,0.001910649,0,0
3335,4,0.001910649,0,0
couches,4,0.001910649,0,0
Said,4,0.001910649,0,0
paralyzed,4,0.001910649,0,0
LIBR,4,0.001910649,0,0
adolescence,4,0.001910649,0,0
Depakote,4,0.001910649,0,0
crashed,4,0.001910649,0,0
acts,4,0.001910649,0,0
Received,4,0.001910649,0,0
conversations,4,0.001910649,0,0
1000,4,0.001910649,0,0
sorority,4,0.001910649,0,0
believing,4,0.001910649,0,0
Hallucinogens,4,0.001910649,0,0
T1000,4,0.001910649,0,0
1921,4,0.001910649,0,0
1922,4,0.001910649,0,0
stepson,4,0.001910649,0,0
encouraged,4,0.001910649,0,0
ways,4,0.001910649,0,0
attentive,4,0.001910649,0.4,0.9
1980,4,0.001910649,0,0
couples,4,0.001910649,0,0
punched,4,0.001910649,0,0
granted,4,0.001910649,0,0
oxycontin,4,0.001910649,0,0
changing,4,0.001910649,0,0
45current,4,0.001910649,0,0
scheduled,4,0.001910649,0,0
holding,4,0.001910649,0,0
motherinlaw,4,0.001910649,0,0
snort,4,0.001910649,0,0
competition,4,0.001910649,0,0
ok,4,0.001910649,0.5,0.5
communication,4,0.001910649,0,0
CNA,4,0.001910649,0,0
disc,4,0.001910649,0,0
far,4,0.001910649,0.1,1
Maintained,4,0.001910649,0,0
crush,4,0.001910649,0,0
Columbus,4,0.001910649,0,0
known,4,0.001910649,0,0
610,4,0.001910649,0,0
isnt,4,0.001910649,0,0
style,4,0.001910649,0,0
might,4,0.001910649,0,0
2xweek,4,0.001910649,0,0
Hugo,4,0.001910649,0,0
Eating,4,0.001910649,0,0
syrup,4,0.001910649,0,0
outdoors,4,0.001910649,0,0
interferes,4,0.001910649,0,0
Red,4,0.001910649,0,0
intervened,4,0.001910649,0,0
75,4,0.001910649,0,0
Jr,4,0.001910649,0,0
longest,4,0.001910649,0,0
Olympic,4,0.001910649,0,0
BP,4,0.001910649,0,0
art,4,0.001910649,0,0
reasons,4,0.001910649,0,0
decline,4,0.001910649,0,0
Sober,4,0.001910649,0.1,0.2
ignore,4,0.001910649,0,0
gunpoint,4,0.001910649,0,0
associates,4,0.001910649,0,0
bonding,4,0.001910649,0,0
allowing,4,0.001910649,0,0
wishes,4,0.001910649,0,0
Panic,4,0.001910649,0,0
apt,4,0.001910649,0.6,1
proof,4,0.001910649,0,0
hypersomnia,4,0.001910649,0,0
six,4,0.001910649,0,0
6mg,4,0.001910649,0,0
2122,4,0.001910649,0,0
2124,4,0.001910649,0,0
fiancée,4,0.001910649,0,0
fled,4,0.001910649,0,0
Summer,4,0.001910649,0,0
Arts,4,0.001910649,0,0
Diego,4,0.001910649,0,0
trespassing,4,0.001910649,0,0
highschool,4,0.001910649,0,0
GPA,4,0.001910649,0,0
declining,4,0.001910649,0,0
table,4,0.001910649,0,0
withdrawn,4,0.001910649,0,0
Force,4,0.001910649,0,0
barely,4,0.001910649,0.05,0.1
cross,4,0.001910649,0,0
coached,4,0.001910649,0,0
excessive,4,0.001910649,-0.25,1
Weeks,4,0.001910649,0,0
acted,4,0.001910649,0,0
Guam,4,0.001910649,0,0
Influence,4,0.001910649,0,0
carried,4,0.001910649,0,0
whether,4,0.001910649,0,0
Carolina,4,0.001910649,0,0
Dustin,4,0.001910649,0,0
Everyone,3,0.001432986,0,0
screaming,3,0.001432986,0,0
straight,3,0.001432986,0.2,0.4
electricity,3,0.001432986,0,0
ground,3,0.001432986,0,0
05g,3,0.001432986,0,0
pursue,3,0.001432986,0,0
locker,3,0.001432986,0,0
selfesteem,3,0.001432986,0,0
keeps,3,0.001432986,0,0
Told,3,0.001432986,0,0
fix,3,0.001432986,0,0
reentered,3,0.001432986,0,0
detachment,3,0.001432986,0,0
bitten,3,0.001432986,0,0
listed,3,0.001432986,0,0
recreationally,3,0.001432986,0,0
10x,3,0.001432986,0,0
remarry,3,0.001432986,0,0
nature,3,0.001432986,0,0
worker,3,0.001432986,0,0
sleeps,3,0.001432986,0,0
Native,3,0.001432986,0,0
easy,3,0.001432986,0.433333333,0.833333333
dental,3,0.001432986,0,0
Management,3,0.001432986,0,0
smashed,3,0.001432986,0,0
passenger,3,0.001432986,0,0
200mg,3,0.001432986,0,0
skiing,3,0.001432986,0,0
Indiana,3,0.001432986,0,0
811,3,0.001432986,0,0
exact,3,0.001432986,0.25,0.25
attic,3,0.001432986,0,0
funeral,3,0.001432986,0,0
enroll,3,0.001432986,0,0
MO,3,0.001432986,0,0
Travis,3,0.001432986,0,0
DOC,3,0.001432986,0,0
Sarasota,3,0.001432986,0,0
Bristow,3,0.001432986,0,0
deserved,3,0.001432986,0,0
immune,3,0.001432986,0,0
STD,3,0.001432986,0,0
stepsiblings,3,0.001432986,0,0
23x,3,0.001432986,0,0
Oaks,3,0.001432986,0,0
torn,3,0.001432986,0,0
troubles,3,0.001432986,0,0
troubled,3,0.001432986,-0.5,1
records,3,0.001432986,0,0
bowling,3,0.001432986,0,0
undesirable,3,0.001432986,0,0
halfsisters,3,0.001432986,0,0
structured,3,0.001432986,0,0
Hall,3,0.001432986,0,0
aggressive,3,0.001432986,0,0
explosion,3,0.001432986,0,0
awaiting,3,0.001432986,0,0
jumped,3,0.001432986,0,0
workplace,3,0.001432986,0,0
breath,3,0.001432986,0,0
Opana,3,0.001432986,0,0
blah,3,0.001432986,0,0
Towards,3,0.001432986,0,0
PreK,3,0.001432986,0,0
23XMonth,3,0.001432986,0,0
wired,3,0.001432986,0,0
Probation,3,0.001432986,0,0
Anonymous,3,0.001432986,0,0
910,3,0.001432986,0,0
NY,3,0.001432986,0,0
rush,3,0.001432986,0,0
exhausted,3,0.001432986,-0.4,0.7
Real,3,0.001432986,0.2,0.3
tight,3,0.001432986,-0.178571429,0.285714286
Scott,3,0.001432986,0,0
Canada,3,0.001432986,0,0
Eau,3,0.001432986,0,0
accept,3,0.001432986,0,0
Heroine,3,0.001432986,0,0
trade,3,0.001432986,0,0
signs,3,0.001432986,0,0
bypass,3,0.001432986,0,0
travelling,3,0.001432986,0,0
coping,3,0.001432986,0,0
belief,3,0.001432986,0,0
thereafter,3,0.001432986,0,0
34XMonth,3,0.001432986,0,0
shops,3,0.001432986,0,0
Honduras,3,0.001432986,0,0
occupation,3,0.001432986,0,0
sips,3,0.001432986,0,0
movie,3,0.001432986,0,0
targeted,3,0.001432986,0,0
coffee,3,0.001432986,0,0
load,3,0.001432986,0,0
representative,3,0.001432986,0,0
medically,3,0.001432986,0,0
JCPenney,3,0.001432986,0,0
hydrocodone,3,0.001432986,0,0
chase,3,0.001432986,0,0
Son,3,0.001432986,0,0
fitting,3,0.001432986,0.5,0.5
doors,3,0.001432986,0,0
formal,3,0.001432986,0,0
OH,3,0.001432986,0,0
OD,3,0.001432986,0,0
Disability,3,0.001432986,0,0
Andy,3,0.001432986,0,0
relating,3,0.001432986,0,0
span,3,0.001432986,0,0
specifically,3,0.001432986,0,0
West,3,0.001432986,0,0
Africa,3,0.001432986,0,0
Hillcrest,3,0.001432986,0,0
developmental,3,0.001432986,0,0
hives,3,0.001432986,0,0
fresh,3,0.001432986,0.3,0.5
partial,3,0.001432986,-0.1,0.3
hunger,3,0.001432986,0,0
stocker,3,0.001432986,0,0
twins,3,0.001432986,0,0
recalling,3,0.001432986,0,0
Medication,3,0.001432986,0,0
Police,3,0.001432986,0,0
pieces,3,0.001432986,0,0
slit,3,0.001432986,0,0
Nathan,3,0.001432986,0,0
await,3,0.001432986,0,0
thigh,3,0.001432986,0,0
Emergency,3,0.001432986,0,0
Saw,3,0.001432986,0,0
exacerbated,3,0.001432986,0,0
accusing,3,0.001432986,0,0
Shelter,3,0.001432986,0,0
Paris,3,0.001432986,0,0
bring,3,0.001432986,0,0
stuff,3,0.001432986,0,0
Afghanistan,3,0.001432986,0,0
C,3,0.001432986,0,0
skateboarding,3,0.001432986,0,0
packed,3,0.001432986,0,0
PM,3,0.001432986,0,0
figures,3,0.001432986,0,0
extent,3,0.001432986,0,0
Relapsed,3,0.001432986,0,0
Grew,3,0.001432986,0,0
diabetes,3,0.001432986,0,0
klonopin,3,0.001432986,0,0
Closest,3,0.001432986,0,0
lifestyle,3,0.001432986,0,0
dilaudid,3,0.001432986,0,0
Inhalants,3,0.001432986,0,0
housing,3,0.001432986,0,0
function,3,0.001432986,0,0
MINI,3,0.001432986,0,0
books,3,0.001432986,0,0
searched,3,0.001432986,0,0
red,3,0.001432986,0,0
undercover,3,0.001432986,0,0
churches,3,0.001432986,0,0
unmotivated,3,0.001432986,0,0
Reported,3,0.001432986,0,0
word,3,0.001432986,0,0
cites,3,0.001432986,0,0
pizza,3,0.001432986,0,0
waitress,3,0.001432986,0,0
recreational,3,0.001432986,0,0
rocky,3,0.001432986,0,0
lifted,3,0.001432986,0,0
medicine,3,0.001432986,0,0
Disneyland,3,0.001432986,0,0
B,3,0.001432986,0,0
happily,3,0.001432986,0.8,1
target,3,0.001432986,0,0
twotothree,3,0.001432986,0,0
solely,3,0.001432986,0,0
inout,3,0.001432986,0,0
anniversary,3,0.001432986,0,0
stepfathers,3,0.001432986,0,0
identify,3,0.001432986,0,0
techniques,3,0.001432986,0,0
loves,3,0.001432986,0,0
negatively,3,0.001432986,-0.3,0.4
receives,3,0.001432986,0,0
2426,3,0.001432986,0,0
perform,3,0.001432986,0,0
raid,3,0.001432986,0,0
1977,3,0.001432986,0,0
musical,3,0.001432986,0,0
athletic,3,0.001432986,0,0
sedatives,3,0.001432986,0,0
Opioids,3,0.001432986,0,0
Okmulgee,3,0.001432986,0,0
confusing,3,0.001432986,-0.3,0.4
asking,3,0.001432986,0,0
prayed,3,0.001432986,0,0
request,3,0.001432986,0,0
Estate,3,0.001432986,0,0
Jersey,3,0.001432986,0,0
regained,3,0.001432986,0,0
helpless,3,0.001432986,0,0
plotted,3,0.001432986,0,0
market,3,0.001432986,0,0
cap,3,0.001432986,0,0
heard,3,0.001432986,0,0
abort,3,0.001432986,0,0
spa,3,0.001432986,0,0
occur,3,0.001432986,0,0
productive,3,0.001432986,0,0
ROTC,3,0.001432986,0,0
tubal,3,0.001432986,0,0
birthdays,3,0.001432986,0,0
happen,3,0.001432986,0,0
altercations,3,0.001432986,0,0
ring,3,0.001432986,0,0
households,3,0.001432986,0,0
inmates,3,0.001432986,0,0
slap,3,0.001432986,0,0
equipment,3,0.001432986,0,0
Childhood,3,0.001432986,0,0
Foundation,3,0.001432986,0,0
notice,3,0.001432986,0,0
Target,3,0.001432986,0,0
dyslexia,3,0.001432986,0,0
punished,3,0.001432986,0,0
1030,3,0.001432986,0,0
discontinuing,3,0.001432986,0,0
suspected,3,0.001432986,0,0
develop,3,0.001432986,0,0
Chart,3,0.001432986,0,0
Shop,3,0.001432986,0,0
heightened,3,0.001432986,0,0
tuition,3,0.001432986,0,0
fractured,3,0.001432986,0,0
Depressive,3,0.001432986,0,0
involvement,3,0.001432986,0,0
intervention,3,0.001432986,0,0
fraud,3,0.001432986,0,0
aneurysm,3,0.001432986,0,0
gambling,3,0.001432986,0,0
peak,3,0.001432986,0,0
pool,3,0.001432986,0,0
splitting,3,0.001432986,0,0
clubbed,3,0.001432986,0,0
chair,3,0.001432986,0,0
Patient,3,0.001432986,0,0
emotions,3,0.001432986,0,0
turmoil,3,0.001432986,0,0
losses,3,0.001432986,0,0
So,3,0.001432986,0,0
communicating,3,0.001432986,0,0
Arrested,3,0.001432986,0,0
dream,3,0.001432986,0,0
restless,3,0.001432986,0,0
wedlock,3,0.001432986,0,0
expecting,3,0.001432986,0,0
leading,3,0.001432986,0,0
elder,3,0.001432986,0,0
recovered,3,0.001432986,0,0
hired,3,0.001432986,0,0
Johns,3,0.001432986,0,0
VocRehab,3,0.001432986,0,0
pictures,3,0.001432986,0,0
conditions,3,0.001432986,0,0
unconscious,3,0.001432986,0,0
Panama,3,0.001432986,0,0
likes,3,0.001432986,0,0
wet,3,0.001432986,-0.1,0.4
Late,3,0.001432986,-0.3,0.6
rope,3,0.001432986,0,0
Teen,3,0.001432986,0,0
3540,3,0.001432986,0,0
3541,3,0.001432986,0,0
Internet,3,0.001432986,0,0
Learning,3,0.001432986,0,0
processing,3,0.001432986,0,0
Their,3,0.001432986,0,0
chiropractor,3,0.001432986,0,0
estimates,3,0.001432986,0,0
kickboxing,3,0.001432986,0,0
AL,3,0.001432986,0,0
visits,3,0.001432986,0,0
AP,3,0.001432986,0,0
structure,3,0.001432986,0,0
Not,3,0.001432986,0,0
relocated,3,0.001432986,0,0
nausea,3,0.001432986,0,0
Recalls,3,0.001432986,0,0
America,3,0.001432986,0,0
prescribe,3,0.001432986,0,0
reoccurring,3,0.001432986,0,0
camera,3,0.001432986,0,0
formally,3,0.001432986,0,0
becomes,3,0.001432986,0,0
Claire,3,0.001432986,0,0
Bottle,3,0.001432986,0,0
females,3,0.001432986,0,0
donut,3,0.001432986,0,0
LSDacid,3,0.001432986,0,0
Guard,3,0.001432986,0,0
Multiple,3,0.001432986,0,0
Freshman,3,0.001432986,0,0
ankles,3,0.001432986,0,0
9102016,3,0.001432986,0,0
quality,3,0.001432986,0,0
Rita,3,0.001432986,0,0
R,3,0.001432986,0,0
ultimatum,3,0.001432986,0,0
referral,3,0.001432986,0,0
Other,3,0.001432986,-0.125,0.375
instance,3,0.001432986,0,0
consequences,3,0.001432986,0,0
expensive,3,0.001432986,-0.5,0.7
freeze,3,0.001432986,0,0
Wisconsin,3,0.001432986,0,0
tend,3,0.001432986,0,0
neither,3,0.001432986,0,0
interfere,3,0.001432986,0,0
admit,3,0.001432986,0,0
slowly,3,0.001432986,-0.3,0.4
controlled,3,0.001432986,0,0
harder,3,0.001432986,-0.1,0
Tecumseh,3,0.001432986,0,0
dose,3,0.001432986,0,0
distant,3,0.001432986,-0.1,0.35
Bs,3,0.001432986,0,0
shed,3,0.001432986,0,0
liking,3,0.001432986,0,0
helplessness,3,0.001432986,0,0
Hanna,3,0.001432986,0,0
choked,3,0.001432986,0,0
technician,3,0.001432986,0,0
gifted,3,0.001432986,0.5,1
stab,3,0.001432986,0,0
Spanish,3,0.001432986,0,0
24mg,3,0.001432986,0,0
whose,3,0.001432986,0,0
Chouteau,3,0.001432986,0,0
affect,3,0.001432986,0,0
convenience,3,0.001432986,0,0
Branson,3,0.001432986,0,0
ups,3,0.001432986,0,0
Negative,3,0.001432986,-0.3,0.4
huffing,3,0.001432986,0,0
involve,3,0.001432986,0,0
foods,3,0.001432986,0,0
combination,3,0.001432986,0,0
academics,3,0.001432986,0,0
bong,3,0.001432986,0,0
revenge,3,0.001432986,0,0
concussion,3,0.001432986,0,0
witnessing,3,0.001432986,0,0
somewhat,3,0.001432986,0,0
distance,3,0.001432986,0,0
seem,3,0.001432986,0,0
psychology,3,0.001432986,0,0
Single,3,0.001432986,-0.071428571,0.214285714
resisting,3,0.001432986,0,0
judged,3,0.001432986,0,0
jailed,3,0.001432986,0,0
Days,3,0.001432986,0,0
discs,3,0.001432986,0,0
picking,3,0.001432986,0,0
Otherwise,3,0.001432986,0,0
suggested,3,0.001432986,0,0
valedictorian,3,0.001432986,0,0
Parkside,3,0.001432986,0,0
Dollar,3,0.001432986,0,0
seven,3,0.001432986,0,0
cans,3,0.001432986,0,0
Regional,3,0.001432986,0,0
programs,3,0.001432986,0,0
smokes,3,0.001432986,0,0
yet,3,0.001432986,0,0
3031,3,0.001432986,0,0
ribs,3,0.001432986,0,0
nerve,3,0.001432986,0,0
Rehab,3,0.001432986,0,0
temper,3,0.001432986,0,0
fraternal,3,0.001432986,0,0
utilities,3,0.001432986,0,0
Second,3,0.001432986,0,0
teeth,3,0.001432986,0,0
Louisiana,3,0.001432986,0,0
Eldest,3,0.001432986,0,0
filled,3,0.001432986,0.4,0.9
withdrawals,3,0.001432986,0,0
battling,3,0.001432986,0,0
shift,3,0.001432986,0,0
suggestion,3,0.001432986,0,0
teenage,3,0.001432986,0,0
fly,3,0.001432986,0.8,0.9
Langston,3,0.001432986,0,0
claim,3,0.001432986,0,0
designer,3,0.001432986,0,0
grow,3,0.001432986,0,0
switch,3,0.001432986,0,0
shoes,3,0.001432986,0,0
coaching,3,0.001432986,0,0
unplanned,3,0.001432986,0,0
Southwestern,3,0.001432986,0,0
felonies,3,0.001432986,0,0
surgeries,3,0.001432986,0,0
exotic,3,0.001432986,0.5,1
200,3,0.001432986,0,0
complaints,3,0.001432986,0,0
teens,3,0.001432986,0,0
Stepmother,3,0.001432986,0,0
hobbyactivity,3,0.001432986,0,0
dates,3,0.001432986,0,0
according,3,0.001432986,0,0
spank,3,0.001432986,0,0
shopping,3,0.001432986,0,0
dramatic,3,0.001432986,-0.433333333,0.6
ongoing,3,0.001432986,0,0
bags,3,0.001432986,0,0
assist,3,0.001432986,0,0
totally,3,0.001432986,0,0.75
Reno,3,0.001432986,0,0
thighs,3,0.001432986,0,0
nice,3,0.001432986,0.6,1
Vicodin,3,0.001432986,0,0
